76|1.111111|1.361111|5
75|1.388889|1.638889|3
76|1.666666|1.916666|5
75|1.944444|2.194444|3
76|2.222222|2.472222|5
71|2.500000|2.750000|2
74|2.777777|3.027777|4
72|3.055555|3.305555|3
69|3.333333|3.833333|2
60|4.166666|4.416666|1
64|4.444444|4.694444|2
69|4.722222|4.972222|4
71|4.999999|5.499999|5
64|5.833333|6.083333|1
68|6.111110|6.361110|3
71|6.388888|6.638888|4
72|6.666666|7.166666|5
64|7.499999|7.749999|1
76|7.777777|8.027777|5
75|8.055555|8.305555|3
76|8.333332|8.583332|5
75|8.611110|8.861110|3
76|8.888888|9.138888|5
71|9.166666|9.416666|2
74|9.444443|9.694443|4
72|9.722221|9.972221|3
69|9.999999|10.499999|2
60|10.833332|11.083332|1
64|11.111110|11.361110|2
69|11.388888|11.638888|4
71|11.666665|12.166665|5
64|12.499999|12.749999|1
72|12.777776|13.027776|3
71|13.055554|13.305554|2
60|13.333332|13.833332|1
69|13.333332|13.833332|3
76|14.444443|14.694443|5
75|14.722221|14.972221|3
76|14.999998|15.249998|5
75|15.277776|15.527776|3
76|15.555554|15.805554|5
71|15.833332|16.083332|2
74|16.111109|16.361109|4
72|16.388887|16.638887|3
69|16.666665|17.166665|2
60|17.499998|17.749998|1
64|17.777776|18.027776|2
69|18.055554|18.305554|4
71|18.333331|18.833331|5
64|19.166665|19.416665|1
68|19.444442|19.694442|3
71|19.722220|19.972220|4
72|19.999998|20.499998|5
64|20.833331|21.083331|1
76|21.111109|21.361109|5
75|21.388887|21.638887|3
76|21.666664|21.916664|5
75|21.944442|22.194442|3
76|22.222220|22.472220|5
71|22.499998|22.749998|2
74|22.777775|23.027775|4
72|23.055553|23.305553|3
69|23.333331|23.833331|2
60|24.166664|24.416664|1
64|24.444442|24.694442|2
69|24.722220|24.972220|4
71|24.999997|25.499997|5
64|25.833331|26.083331|1
72|26.111108|26.361108|3
71|26.388886|26.638886|2
69|26.666664|27.166664|1
71|27.499997|27.749997|2
72|27.777775|28.027775|3
74|28.055553|28.305553|4
76|28.333330|29.043856|5
67|29.122804|29.359646|1
77|29.385962|29.622803|4
76|29.649119|29.885961|3
74|29.912277|30.622803|2
65|30.701750|30.938592|1
76|30.964908|31.201750|4
74|31.228066|31.464908|3
72|31.491224|32.201749|2
64|32.280697|32.517539|1
74|32.543854|32.780696|4
72|32.807012|33.043854|3
71|33.070170|33.543854|2
64|33.859643|34.096485|1
76|34.122801|34.359643|2
76|34.912274|35.149116|1
88|35.175432|35.412274|5
75|35.964905|36.201747|3
76|36.228063|36.464905|5
75|37.017536|37.254378|3
76|37.280694|37.517536|5
75|37.543852|37.780694|3
76|37.807009|38.057009|5
75|38.084787|38.334787|3
76|38.362565|38.612565|5
71|38.640343|38.890343|2
74|38.918121|39.168120|4
72|39.195898|39.445898|3
69|39.473676|39.973676|2
60|40.307009|40.557009|1
64|40.584787|40.834787|2
69|40.862565|41.112565|4
71|41.140343|41.640342|5
64|41.973676|42.223676|1
68|42.251453|42.501453|3
71|42.529231|42.779231|4
72|42.807009|43.307009|5
64|43.640342|43.890342|1
76|43.918120|44.168120|5
75|44.195898|44.445898|3
76|44.473675|44.723675|5
75|44.751453|45.001453|3
76|45.029231|45.279231|5
71|45.307009|45.557009|2
74|45.584786|45.834786|4
72|45.862564|46.112564|3
69|46.140342|46.640342|2
60|46.973675|47.223675|1
64|47.251453|47.501453|2
69|47.529231|47.779231|4
71|47.807008|48.307008|5
64|48.640342|48.890342|1
72|48.918119|49.168119|3
71|49.195897|49.445897|2
69|49.473675|49.973675|1
71|50.307008|50.557008|2
72|50.584786|50.834786|3
74|50.862564|51.112564|4
76|51.140341|51.850867|5
67|51.929815|52.166657|1
77|52.192972|52.429814|4
76|52.456130|52.692972|3
74|52.719288|53.429814|2
65|53.508761|53.745603|1
76|53.771919|54.008761|4
74|54.035077|54.271919|3
72|54.298234|55.008760|2
64|55.087708|55.324550|1
74|55.350865|55.587707|4
72|55.614023|55.850865|3
71|55.877181|56.350865|2
64|56.666654|56.903496|1
76|56.929812|57.166654|2
76|57.719285|57.956127|1
88|57.982443|58.219285|5
75|58.771916|59.008758|3
76|59.035074|59.271916|5
75|59.824547|60.061389|3
76|60.087705|60.324547|5
75|60.350863|60.587705|3
76|60.614020|60.864020|5
75|60.891798|61.141798|3
76|61.169576|61.419576|5
71|61.447354|61.697354|2
74|61.725131|61.975131|4
72|62.002909|62.252909|3
69|62.280687|62.780687|2
60|63.114020|63.364020|1
64|63.391798|63.641798|2
69|63.669576|63.919576|4
71|63.947353|64.447353|5
64|64.780687|65.030687|1
68|65.058464|65.308464|3
71|65.336242|65.586242|4
72|65.614020|66.114020|5
64|66.447353|66.697353|1
76|66.725131|66.975131|5
75|67.002909|67.252909|3
76|67.280687|67.530686|5
75|67.558464|67.808464|3
76|67.836242|68.086242|5
71|68.114020|68.364020|2
74|68.391797|68.641797|4
72|68.669575|68.919575|3
69|68.947353|69.447353|2
60|69.780686|70.030686|1
64|70.058464|70.308464|2
69|70.336242|70.586242|4
71|70.614019|71.114019|5
64|71.447353|71.697353|1
72|71.725130|71.975130|2
71|72.002908|72.252908|1
69|72.280686|72.780686|3
64|73.114019|73.252908|1
72|73.114019|73.252908|5
65|73.391797|73.530686|3
72|73.391797|73.530686|5
64|73.669575|73.808464|1
67|73.669575|73.808464|2
72|73.669575|73.808464|5
65|73.822353|73.884853|2
69|73.884853|73.947352|3
72|73.947352|74.894720|1
77|74.999983|75.355246|4
76|75.394720|75.513141|2
76|75.526299|75.999983|2
74|76.052614|76.526298|1
82|76.578930|76.934193|2
81|76.973667|77.092088|1
81|77.105245|77.342087|2
79|77.368403|77.605245|1
77|77.631561|77.868403|4
76|77.894719|78.131561|3
74|78.157876|78.394718|2
72|78.421034|78.657876|1
70|78.684192|79.157876|3
69|79.210507|79.684191|2
70|79.675420|79.736823|3
69|79.736823|79.855244|2
67|79.868402|79.986823|1
69|79.999981|80.118402|2
70|80.131560|80.249981|3
72|80.263138|81.210506|1
74|81.315769|81.552611|2
75|81.578927|81.815769|3
76|81.842085|82.552611|4
76|82.631558|82.868400|4
77|82.894716|83.131558|5
69|83.157874|83.394716|1
74|84.236821|84.296031|4
72|83.421031|84.355242|3
72|84.296031|84.355242|3
71|84.355242|84.414452|2
72|84.414452|84.473662|3
74|84.473662|84.828925|4
71|84.868399|84.986820|2
72|84.999978|85.118399|3
79|85.131557|85.249978|5
67|85.263136|85.381557|1
79|85.394715|85.513136|5
69|85.526293|85.644714|1
79|85.657872|85.776293|3
71|85.789451|85.907872|1
79|85.921030|86.039451|5
72|86.052609|86.171030|1
79|86.184188|86.302609|5
74|86.315767|86.434188|1
79|86.447346|86.565767|3
76|86.578924|86.691424|1
79|86.703924|86.816424|2
84|86.828924|86.941424|5
83|86.953924|87.066424|3
81|87.078924|87.191424|2
79|87.203924|87.316424|1
77|87.328924|87.441424|4
76|87.453924|87.566424|3
74|87.578924|87.691424|2
79|87.703924|87.816424|5
77|87.828924|87.941424|4
74|87.953924|88.066424|2
72|88.078924|88.191424|1
79|88.203924|88.316424|5
67|88.328924|88.441424|1
79|88.453924|88.566424|5
69|88.578924|88.691424|1
79|88.703924|88.816424|3
71|88.828924|88.941424|1
79|88.953924|89.066424|5
72|89.078924|89.191424|1
79|89.203924|89.316424|5
74|89.328924|89.441424|1
79|89.453924|89.566424|3
76|89.578924|89.691424|1
79|89.703924|89.816424|2
84|89.828924|89.941424|5
83|89.953924|90.066424|3
81|90.078924|90.191424|2
79|90.203924|90.316424|1
77|90.328924|90.441424|4
76|90.453924|90.566424|3
74|90.578924|90.691424|2
79|90.703924|90.816424|5
77|90.828924|90.941424|4
74|90.953924|91.066424|2
76|91.078924|91.191424|3
77|91.203924|91.316424|4
76|91.328924|91.441424|3
75|91.453924|91.566424|2
76|91.578924|91.691424|3
71|91.703924|91.816424|2
76|91.828924|91.941424|5
75|91.953924|92.066424|3
76|92.078924|92.191424|5
71|92.203924|92.316424|2
76|92.328924|92.441424|5
75|92.453924|92.566424|3
76|92.578924|93.289450|5
71|93.368398|93.605240|2
76|93.631556|93.868397|5
75|93.894713|94.131555|3
76|94.157871|94.907871|5
71|94.991204|95.261204|2
76|95.291204|95.561204|5
75|96.191204|96.461204|3
76|96.491204|96.761204|5
75|97.391204|97.661204|3
76|97.691204|97.941204|5
75|97.968982|98.218982|3
76|98.246760|98.496760|5
71|98.524537|98.774537|2
74|98.802315|99.052315|4
72|99.080093|99.330093|3
69|99.357871|99.857871|2
60|100.191204|100.441204|1
64|100.468982|100.718982|2
69|100.746759|100.996759|4
71|101.024537|101.524537|5
64|101.857871|102.107870|1
