84|42.392786|42.560586
84|42.579573|43.075072
82|43.132034|43.302133
81|43.320426|43.485286
79|43.503804|43.673921
77|43.692909|44.205567
77|44.262529|44.433414
79|44.452402|44.623288
77|44.642275|44.821020
74|44.841020|45.865436
82|45.979359|46.325513
82|46.363974|46.537051
82|46.556282|46.729359
82|46.748589|46.921666
84|46.940897|47.113974
84|47.133204|47.652435
82|47.710127|47.883204
81|47.902434|48.075511
79|48.094742|48.267819
77|48.287049|48.864700
77|48.924337|49.097913
79|49.117144|49.290221
77|49.309451|49.482528
79|49.501759|50.540219
94|50.655604|50.998875
82|50.655604|50.998875
94|51.038135|51.207035
82|51.038135|51.207035
94|51.225327|51.390586
82|51.225327|51.390586
94|51.409143|51.579638
82|51.409143|51.579638
96|51.598625|51.769175
84|51.598625|51.769175
96|51.787925|52.305804
84|51.787925|52.305804
94|52.363645|52.513097
82|52.363645|52.513097
93|52.550134|52.698841
81|52.550134|52.698841
91|52.736440|52.889211
79|52.736440|52.889211
89|52.927672|53.373154
77|52.927672|53.373154
89|53.483820|53.634295
77|53.483820|53.634295
91|53.672472|53.828514
79|53.672472|53.828514
89|53.867881|54.026842
77|53.867881|54.026842
86|54.066842|54.977691
74|54.066842|54.977691
94|55.203066|55.540025
82|55.203066|55.540025
94|55.576170|55.739078
82|55.576170|55.739078
94|55.757597|55.924591
82|55.757597|55.924591
94|55.943341|56.112329
82|55.943341|56.112329
96|56.131417|56.307631
84|56.131417|56.307631
96|56.327368|56.853242
84|56.327368|56.853242
94|56.910053|57.073007
82|56.910053|57.073007
93|57.115139|57.284496
81|57.115139|57.284496
91|57.326285|57.499671
79|57.326285|57.499671
89|57.545679|58.130176
77|57.545679|58.130176
89|58.283936|58.490832
77|58.283936|58.490832
91|58.542556|58.749452
79|58.542556|58.749452
89|58.801177|59.003399
77|58.801177|59.003399
79|59.051951|59.152626
91|59.163989|61.620359
74|61.822278|62.208641
67|62.211888|62.403446
70|62.406693|62.598251
74|62.601498|62.793056
72|62.796303|62.987861
74|62.991108|63.377471
67|63.380718|63.572276
70|63.575523|63.767081
74|63.770328|63.961886
72|63.965133|64.156691
74|64.159938|64.546301
67|64.549548|64.741106
70|64.744353|64.935911
75|64.939158|65.130716
74|65.133963|65.325521
75|65.328768|65.715131
67|65.718378|65.909936
70|65.913183|66.104741
75|66.107988|66.299546
74|66.302793|66.494351
75|66.497598|66.848247
75|66.887208|67.062532
74|67.082013|67.257337
75|67.276818|67.452142
76|67.471623|67.646947
77|67.666428|68.017077
77|68.056038|68.231362
79|68.250843|68.426167
77|68.445648|68.620972
79|68.640453|68.815777
74|68.835258|69.887205
86|70.004088|70.390451
79|70.393698|70.585256
82|70.588503|70.780061
86|70.783308|70.974866
84|70.978113|71.169671
86|71.172918|71.559281
79|71.562528|71.754086
82|71.757333|71.948891
86|71.952138|72.143696
84|72.146943|72.338501
86|72.341748|72.728111
79|72.731358|72.922916
82|72.926163|73.117721
87|73.120968|73.312526
86|73.315773|73.507331
87|73.510578|73.896941
79|73.900188|74.091746
82|74.094993|74.286551
87|74.289798|74.481356
86|74.484603|74.676161
87|74.710252|75.060901
87|75.069018|75.244342
86|75.263823|75.439147
87|75.458628|75.633952
88|75.653433|75.828757
89|75.848238|76.198887
89|76.237848|76.413172
91|76.432653|76.607977
89|76.627458|76.802782
91|76.822263|76.997587
86|77.017068|78.069015
82|78.185898|78.691136
82|78.746015|78.913369
82|78.933021|79.110653
84|79.130390|79.308021
84|79.327758|79.860652
82|79.919863|80.091921
81|80.110671|80.275493
79|80.293786|80.458777
77|80.477070|81.003836
77|81.063046|81.240678
79|81.260415|81.438046
77|81.457783|81.635414
74|81.655151|82.720940
82|82.839361|83.181133
82|83.219107|83.388194
82|83.406713|83.572702
82|83.590995|83.755629
84|83.773921|83.941188
84|83.959938|84.486449
82|84.546449|84.718109
81|84.736628|84.901262
79|84.919555|85.082462
77|85.100534|85.607583
77|85.667583|85.847583
79|85.867583|86.047583
77|86.067583|86.247583
79|86.267583|87.268882
94|87.382529|87.729236
82|87.382529|87.729236
94|87.767210|87.929548
82|87.767210|87.929548
94|87.947405|88.108119
82|87.947405|88.108119
94|88.125976|88.289269
82|88.125976|88.289269
96|88.307788|88.477746
84|88.307788|88.477746
96|88.496733|89.029003
84|88.496733|89.029003
94|89.087914|89.242260
82|89.087914|89.242260
93|89.280336|89.430712
81|89.280336|89.430712
91|89.467941|89.616089
79|89.467941|89.616089
89|89.653126|90.115632
77|89.653126|90.115632
89|90.234053|90.391948
77|90.234053|90.391948
91|90.431421|90.589316
79|90.431421|90.589316
89|90.628789|90.786684
77|90.628789|90.786684
86|90.826158|91.773525
74|90.826158|91.773525
94|92.010367|92.390649
82|92.010367|92.390649
94|92.430922|92.597385
82|92.430922|92.597385
94|92.615678|92.780312
82|92.615678|92.780312
94|92.798604|92.965676
82|92.798604|92.965676
96|92.985601|93.170532
84|92.985601|93.170532
96|93.191080|93.746041
84|93.191080|93.746041
94|93.808541|93.973843
82|93.808541|93.973843
93|94.014384|94.174384
81|94.014384|94.174384
91|94.214274|94.372169
79|94.214274|94.372169
89|94.411862|94.909615
77|94.411862|94.909615
89|95.034958|95.203972
77|95.034958|95.203972
91|95.246225|95.415239
79|95.246225|95.415239
89|95.457618|95.628443
77|95.457618|95.628443
79|95.670697|96.972786
91|95.880459|97.824227
79|98.162936|98.350725
79|98.371180|98.584948
81|98.588571|98.802339
81|98.805963|99.015132
82|99.018337|99.211601
82|99.214934|99.412321
81|99.415700|99.618300
81|99.621772|99.835105
79|99.838781|100.058272
79|100.062003|100.282152
74|100.285884|100.508923
74|100.512769|100.739692
70|100.743538|100.970461
70|100.974307|101.205804
67|101.209772|101.448428
67|101.452526|101.698359
77|101.702526|101.950702
77|101.954939|102.167879
75|102.171450|102.382721
75|102.386054|102.599706
74|102.603382|102.820294
75|102.823970|103.042092
77|103.045880|103.272394
75|103.276241|103.426240
77|103.430087|103.582973
75|103.586941|104.777996
75|105.027520|105.258979
75|105.262710|105.471872
77|105.475162|105.661202
77|105.664251|105.838265
79|105.841171|106.011597
79|106.014471|106.185982
81|106.188889|106.361823
81|106.364799|106.543000
77|106.546087|106.732781
77|106.735986|106.929137
72|106.932471|107.136813
72|107.140436|107.383245
75|107.387411|107.632664
75|107.636762|107.825674
74|107.829840|108.083785
74|108.088249|108.359177
72|108.363894|108.650456
74|108.655456|108.959979
75|108.965298|109.290084
74|109.298805|109.873132
86|109.937648|111.110594
74|112.224499|112.653234
67|112.656706|112.851380
70|112.854544|113.041253
74|113.044418|113.229632
72|113.232797|113.430799
74|113.434223|113.838471
67|113.841850|114.040415
70|114.043705|114.234895
74|114.238060|114.424768
72|114.427933|114.614642
74|114.617806|115.005023
67|115.008356|115.203404
70|115.206609|115.391420
75|115.394506|115.576605
74|115.579691|115.762118
75|115.765243|116.150011
67|116.153344|116.346361
70|116.349608|116.536758
75|116.539883|116.724318
74|116.727482|116.916846
75|116.920135|117.271762
75|117.309737|117.496386
74|117.499511|117.685943
75|117.689107|117.878089
76|117.881336|118.072894
77|118.076141|118.449356
77|118.452481|118.636856
79|118.639981|118.824356
77|118.827481|119.013626
79|119.016790|119.205609
74|119.208814|120.383057
86|120.386347|120.777431
79|120.780677|120.970684
82|120.973809|121.159845
86|121.163010|121.347780
84|121.350905|121.536388
86|121.539553|121.921737
79|121.924984|122.117973
82|122.121220|122.309375
86|122.312500|122.494965
84|122.498052|122.679285
86|122.682333|123.047061
79|123.050186|123.236519
82|123.239684|123.430614
87|123.433904|123.625984
86|123.629148|123.815857
87|123.819022|124.190028
79|124.193114|124.375213
82|124.378299|124.562181
87|124.565345|124.753937
86|124.757184|124.950344
87|124.953634|125.355305
87|125.358594|125.550116
86|125.553321|125.740140
87|125.743265|125.925730
88|125.928817|126.110050
89|126.113098|126.484239
89|126.487444|126.681967
91|126.685257|126.876228
89|126.879393|127.065228
91|127.068433|127.256562
86|127.259767|128.503312
82|128.506690|129.039584
82|129.098904|129.270154
82|129.288904|129.455166
84|129.473459|129.638224
84|129.656743|130.171687
82|130.231728|130.405313
81|130.424301|130.591358
79|130.609876|130.778163
77|130.796913|131.335657
77|131.396468|131.575107
79|131.594338|131.767415
77|131.786646|131.958607
74|131.977594|133.059838
82|133.181460|133.523231
82|133.561831|133.734938
82|133.754169|133.923369
82|133.941887|134.108554
84|134.127072|134.294240
84|134.313188|134.845143
82|134.906558|135.081558
81|135.100788|135.273865
79|135.293096|135.465584
77|135.485023|136.031154
77|136.092797|136.277729
79|136.298277|136.483208
77|136.503756|136.687911
79|136.707911|137.699993
94|137.814404|138.158399
82|137.814404|138.158399
94|138.194801|138.357451
82|138.194801|138.357451
94|138.375523|138.537313
82|138.375523|138.537313
94|138.555386|138.719368
82|138.555386|138.719368
96|138.737887|138.907454
84|138.737887|138.907454
96|138.926645|139.435270
84|138.926645|139.435270
94|139.490600|139.642154
82|139.490600|139.642154
93|139.680332|139.835967
81|139.680332|139.835967
91|139.874928|140.030879
79|139.874928|140.030879
89|140.070353|140.520296
77|140.070353|140.520296
89|140.630503|140.779307
77|140.630503|140.779307
91|140.817005|140.970465
79|140.817005|140.970465
89|141.008927|141.161806
77|141.008927|141.161806
86|141.199113|142.110097
74|141.199113|142.110097
94|142.345508|142.687905
82|142.345508|142.687905
94|142.725879|142.899877
82|142.725879|142.899877
94|142.918396|143.082100
82|142.918396|143.082100
94|143.100172|143.264918
82|143.100172|143.264918
96|143.283668|143.454819
84|143.283668|143.454819
96|143.474050|143.972555
84|143.474050|143.972555
94|144.027433|144.182724
82|144.027433|144.182724
93|144.221685|144.377134
81|144.221685|144.377134
91|144.416394|144.573562
79|144.416394|144.573562
89|144.612523|145.080675
77|144.612523|145.080675
89|145.197558|145.353402
77|145.197558|145.353402
91|145.392363|145.548207
79|145.392363|145.548207
89|145.587168|145.742908
77|145.587168|145.742908
79|145.781369|145.950072
91|145.968364|146.813904
94|146.890827|147.217009
82|146.890827|147.217009
94|147.252303|147.411162
82|147.252303|147.411162
94|147.429019|147.591239
82|147.429019|147.591239
94|147.609311|147.777799
82|147.609311|147.777799
96|147.797029|147.974889
84|147.797029|147.974889
96|147.994625|148.520287
84|147.994625|148.520287
94|148.577878|148.729104
82|148.577878|148.729104
93|148.766604|148.918340
81|148.766604|148.918340
91|148.956801|149.110938
79|148.956801|149.110938
89|149.149504|149.598652
77|149.149504|149.598652
89|149.713250|149.869711
77|149.713250|149.869711
91|149.909185|150.065840
79|149.909185|150.065840
89|150.104801|150.260159
77|150.104801|150.260159
86|150.299633|151.184186
74|150.299633|151.184186
94|151.413053|151.803059
82|151.413053|151.803059
94|151.806264|151.991657
82|151.806264|151.991657
94|151.994821|152.185746
82|151.994821|152.185746
94|152.189036|152.394784
82|152.189036|152.394784
96|152.398407|152.636618
84|152.398407|152.636618
96|152.640650|153.280337
84|152.640650|153.280337
94|153.284014|153.509658
82|153.284014|153.509658
93|153.513565|153.744033
81|153.513565|153.744033
91|153.747940|153.980938
79|153.747940|153.980938
89|153.985105|154.753324
77|153.985105|154.753324
89|154.758132|155.050250
77|154.758132|155.050250
91|155.055458|155.378212
79|155.055458|155.378212
89|155.383893|155.719649
77|155.383893|155.719649
79|155.725463|157.442834
91|156.006269|157.442834
67|157.448648|160.724668
