65,2.647056,3.044114,2
67,3.088232,3.48529,1
69,3.529408,4.323525,2
69,4.41176,4.808818,1
72,4.852936,5.249994,3
74,5.294112,6.088229,4
74,6.176464,6.573522,1
81,6.61764,7.014698,3
79,7.058816,7.455874,2
77,7.499992,7.89705,1
77,7.941168,8.338226,4
74,8.382344,8.779402,2
72,8.82352,10.411754,1
74,10.588224,10.985282,2
72,11.0294,11.426458,1
72,11.470576,11.867634,3
69,11.911752,12.30881,2
67,12.352928,12.749986,1
65,12.794104,13.191162,3
62,13.23528,13.632338,1
65,13.676456,14.073514,3
67,14.117632,16.499982,4
65,16.764688,17.161746,3
67,17.205864,17.602922,1
69,17.64704,18.441157,2
69,18.529392,18.92645,1
72,18.970568,19.367626,3
74,19.411744,20.205861,4
74,20.294096,20.691154,1
81,20.735272,21.13233,3
79,21.176448,21.573506,2
77,21.617624,22.014682,1
77,22.0588,22.455858,3
79,22.499976,22.897034,4
77,22.941152,24.529386,3
72,24.705856,25.499973,1
72,25.588208,25.985266,2
69,26.029384,26.426442,1
76,26.47056,26.867618,4
77,26.911736,27.308794,5
65,27.352912,27.74997,1
67,27.794088,28.191146,2
69,28.235264,29.823498,3
67,29.999968,31.191143,2
65,31.323496,31.720554,1
65,31.764672,34.941139,1
69,38.823488,39.617605,2
69,39.70584,40.102898,2
67,40.147016,40.544074,1
69,40.588192,41.382309,2
69,42.352896,42.749954,1
72,42.794072,43.19113,3
69,43.235248,43.632306,2
67,43.676424,44.073482,1
69,44.1176,45.705834,3
65,45.882304,46.676421,1
65,46.764656,47.161714,1
67,47.205832,47.60289,2
69,47.647008,48.044066,3
72,48.088184,48.485242,4
69,48.52936,49.323477,3
67,49.411712,50.205829,2
67,50.294064,50.691122,2
65,50.73524,51.132298,1
67,51.176416,51.970533,2
69,52.94112,53.735237,1
72,53.823472,54.22053,3
69,54.264648,54.661706,1
74,54.705824,55.102882,4
72,55.147,56.338175,3
74,56.470528,56.867586,4
72,56.911704,57.308762,3
72,57.35288,57.749938,3
69,57.794056,58.191114,1
72,58.235232,59.426407,5
60,59.55876,59.955818,1
69,59.999936,60.794053,3
67,60.882288,61.279346,2
69,61.323464,61.720522,3
72,61.76464,62.558757,5
69,62.646992,63.04405,4
67,63.088168,63.485226,3
67,63.529344,64.323461,3
67,64.411696,64.808754,3
65,64.852872,65.24993,1
67,65.294048,66.088165,2
65,66.1764,66.573458,1
72,66.617576,67.014634,3
69,67.058752,67.852869,2
69,67.941104,68.338162,2
67,68.38228,68.779338,1
69,68.823456,69.617573,2
69,70.58816,70.985218,1
72,71.029336,71.426394,3
69,71.470512,71.86757,2
67,71.911688,72.308746,1
69,72.352864,73.941098,3
65,74.117568,74.911685,1
65,74.99992,75.396978,1
67,75.441096,75.838154,2
69,75.882272,76.27933,3
72,76.323448,76.720506,4
69,76.764624,77.558741,3
67,77.646976,78.441093,2
67,78.529328,78.926386,2
65,78.970504,79.367562,1
67,79.41168,80.205797,2
69,81.176384,81.970501,1
72,82.058736,82.455794,3
69,82.499912,82.89697,1
74,82.941088,83.338146,4
72,83.382264,84.573439,3
74,84.705792,85.10285,4
72,85.146968,85.544026,3
72,85.588144,85.985202,3
69,86.02932,86.426378,1
72,86.470496,88.05873,3
69,88.2352,89.029317,2
67,89.117552,89.51461,1
69,89.558728,89.955786,2
72,89.999904,90.794021,4
69,90.882256,91.279314,2
67,91.323432,91.72049,1
67,91.764608,92.161666,1
65,92.205784,94.588134,3
62,95.183722,95.977839,1
65,95.238869,96.032986,2
70,95.294016,96.088133,5
65,96.176368,96.970485,1
70,96.176368,96.970485,4
64,97.05872,97.852837,1
67,97.05872,97.852837,2
72,97.05872,97.852837,5
65,97.941072,98.33813,2
67,98.382248,98.779306,1
69,98.823424,99.617541,2
69,99.705776,100.102834,1
72,100.146952,100.54401,3
74,100.588128,101.382245,4
74,101.47048,101.867538,1
81,101.911656,102.308714,3
79,102.352832,102.74989,2
77,102.794008,103.191066,1
77,103.235184,103.632242,5
74,103.67636,104.073418,3
72,104.117536,105.70577,2
74,105.88224,106.279298,3
72,106.323416,106.720474,2
69,106.764592,107.16165,1
67,107.205768,107.602826,3
65,107.646944,108.441061,2
62,108.529296,108.926354,1
65,108.970472,109.36753,3
67,109.411648,110.205765,4
