55|51.409143|51.595460
58|51.598625|51.784800
48|51.787925|51.974060
55|51.977224|52.166194
60|52.169440|52.360480
63|52.363645|52.547047
60|52.550134|52.733276
55|52.736440|52.924467
41|52.927672|53.112742
48|53.115791|53.296934
53|53.299983|53.480695
57|53.483820|53.669267
53|53.672472|53.864634
48|53.867881|54.063508
46|54.066842|54.261525
53|54.264772|54.452575
58|54.455661|54.638184
62|54.641309|54.825530
46|54.828617|55.012066
53|55.015191|55.199902
43|55.203066|55.389880
50|55.392966|55.573158
55|55.576170|55.754510
58|55.757597|55.940216
55|55.943341|56.128212
58|56.131417|56.324078
48|56.327368|56.521446
55|56.524736|56.717213
60|56.720459|56.906848
63|56.910053|57.111617
60|57.115139|57.322764
55|57.326285|57.541833
41|57.545679|57.777570
48|57.781602|58.022855
53|58.027093|58.279625
57|58.283936|59.003399
43|59.051951|59.489937
50|59.493560|59.925678
58|59.929355|60.368076
62|60.371863|60.832106
67|60.836012|61.313085
70|61.317251|61.819031
43|61.822278|62.208641
50|62.211888|62.598251
58|62.601498|62.987861
50|62.991108|63.377471
58|63.380718|63.767081
50|63.770328|64.156691
43|64.159938|64.546301
50|64.549548|64.935911
58|64.939158|65.325521
48|65.328768|65.715131
55|65.718378|66.104741
63|66.107988|66.494351
55|66.497598|66.883961
60|66.887208|67.273571
63|67.276818|67.663181
41|67.666428|68.052791
48|68.056038|68.442401
57|68.445648|68.832011
46|68.835258|69.221621
53|69.224868|69.611231
45|69.614478|70.000841
43|70.004088|70.390451
50|70.393698|70.780061
58|70.783308|71.169671
50|71.172918|71.559281
58|71.562528|71.948891
50|71.952138|72.338501
43|72.341748|72.728111
50|72.731358|73.117721
58|73.120968|73.507331
48|73.510578|73.896941
55|73.900188|74.286551
63|74.289798|74.676161
55|74.679408|75.065771
60|75.069018|75.455381
63|75.458628|75.844991
41|75.848238|76.234601
48|76.237848|76.624211
57|76.627458|77.013821
46|77.017068|77.403431
53|77.406678|77.793041
45|77.796288|78.182651
43|78.185898|78.559098
50|78.562184|78.929732
58|78.933021|79.324468
48|79.327758|79.719205
55|79.722494|80.107546
63|80.110671|80.474021
41|80.477070|80.862389
48|80.865678|81.257125
57|81.260415|81.651862
46|81.655151|82.046598
53|82.049888|82.441335
45|82.444624|82.836071
43|82.839361|83.215943
50|83.219107|83.587946
58|83.590995|83.956813
48|83.959938|84.343115
55|84.346449|84.733541
63|84.736628|85.097522
41|85.100534|85.466023
48|85.469228|85.864249
57|85.867583|86.264249
43|86.267583|86.454657
50|86.457782|86.640592
55|86.643641|86.823519
58|86.826568|87.006803
55|87.009852|87.190757
50|87.193882|87.379364
43|87.382529|87.573114
50|87.576361|87.764046
55|87.767210|87.944429
58|87.947405|88.123000
55|88.125976|88.304701
58|88.307788|88.493569
48|88.496733|88.690187
55|88.693477|88.887556
60|88.890845|89.084667
63|89.087914|89.277171
60|89.280336|89.464855
55|89.467941|89.650040
41|89.653126|89.838895
48|89.842060|90.033395
53|90.036685|90.230763
57|90.234053|90.428132
53|90.431421|90.625500
57|90.628789|90.822868
46|90.826158|91.020236
53|91.023526|91.217605
58|91.220894|91.414973
62|91.418262|91.612341
46|91.615631|91.809709
53|91.812999|92.007078
43|92.010367|92.218114
50|92.221635|92.427797
55|92.430922|92.612629
58|92.615678|92.795556
55|92.798604|92.982176
58|92.985601|93.187656
48|93.191080|93.393135
55|93.396560|93.598614
60|93.602039|93.805069
63|93.808541|94.011005
60|94.014384|94.210985
55|94.214274|94.408528
41|94.411862|94.614477
48|94.617949|94.822810
53|94.826282|95.031437
57|95.034958|95.628443
43|95.670697|96.091173
50|96.094744|96.526688
58|96.530364|96.972786
62|96.976574|97.437162
67|97.441130|97.916968
70|97.921001|98.367847
43|98.371180|98.802339
50|98.805963|99.211601
58|99.214934|99.618300
50|99.621772|99.713408
58|100.062003|100.508923
50|100.512769|100.970461
55|100.974307|101.448428
58|101.452526|101.948583
48|101.954939|102.382721
55|102.386054|102.820294
63|102.823970|103.272394
55|103.276241|103.776063
60|103.780448|104.302378
63|104.306764|104.777996
41|104.781784|105.258979
48|105.262710|105.661202
57|105.664251|106.011597
48|106.014471|106.385633
57|106.388609|106.758422
48|106.761627|107.136813
57|107.140436|107.518661
46|107.636762|108.083785
53|108.088249|108.650456
58|108.655456|109.032944
50|109.298805|109.934960
54|109.378452|109.934960
60|109.458239|109.934960
43|112.224499|112.653234
50|112.656706|113.041253
58|113.044418|113.430799
50|113.434223|113.838471
58|113.841850|114.234895
50|114.238060|114.614642
43|114.617806|115.005023
50|115.008356|115.391420
58|115.394506|115.762118
48|115.765243|116.150011
55|116.153344|116.536758
60|116.539883|116.916846
55|116.920135|117.306572
60|117.309737|117.685943
63|117.689107|118.072894
41|118.076141|118.449356
48|118.452481|118.824356
57|118.827481|119.205609
46|119.208814|119.593584
53|119.596874|119.988321
45|119.991610|120.383057
43|120.386347|120.777431
50|120.780677|121.159845
58|121.163010|121.536388
50|121.539553|121.921737
58|121.924984|122.309375
50|122.312500|122.679285
43|122.682333|123.047061
50|123.050186|123.430614
58|123.433904|123.815857
48|123.819022|124.190028
55|124.193114|124.562181
63|124.565345|124.950344
55|124.953634|125.355305
60|125.358594|125.740140
63|125.743265|126.110050
41|126.113098|126.484239
48|126.487444|126.876228
57|126.879393|127.256562
46|127.259767|127.666766
53|127.670238|128.083433
45|128.086905|128.503312
43|128.506690|128.898137
50|128.901426|129.285779
58|129.288904|129.653656
48|129.656743|130.030688
55|130.033935|130.421136
63|130.424301|130.793788
41|130.796913|131.190387
48|131.193766|131.591133
57|131.594338|131.974430
46|131.977594|132.367271
53|132.370650|132.772676
45|132.776055|133.178081
43|133.181460|133.558541
50|133.561831|133.938801
58|133.941887|134.310024
48|134.313188|134.698430
55|134.701764|135.097583
63|135.100788|135.481776
41|135.485023|135.883894
48|135.887318|136.294852
57|136.298277|136.704578
43|136.707911|136.891687
50|136.894774|137.076722
55|137.079770|137.257481
58|137.260493|137.438700
55|137.441749|137.620916
50|137.624041|137.811239
43|137.814404|138.005358
50|138.008605|138.191789
55|138.194801|138.372511
58|138.375523|138.552373
55|138.555386|138.734800
58|138.737887|138.923440
48|138.926645|139.117930
55|139.121094|139.304135
60|139.307221|139.487513
63|139.490600|139.677126
60|139.680332|139.871682
55|139.874928|140.067063
41|140.070353|140.256687
48|140.259812|140.443493
53|140.446579|140.627417
57|140.630503|140.813840
53|140.817005|141.005722
57|141.008927|141.180556
46|141.199113|141.383320
53|141.386445|141.570820
58|141.573945|141.760921
62|141.764126|141.953229
46|141.956434|142.145812
53|142.149058|142.342219
43|142.345508|142.532841
50|142.536006|142.722715
55|142.725879|142.915309
58|142.918396|143.097160
55|143.100172|143.280543
58|143.283668|143.470844
48|143.474050|143.658531
55|143.661579|143.841457
60|143.844506|144.024384
63|144.027433|144.218438
60|144.221685|144.413104
55|144.416394|144.609276
41|144.612523|144.804701
48|144.807948|144.999506
53|145.002753|145.194311
57|145.197558|145.389116
53|145.392363|145.583921
57|145.587168|145.762138
43|145.781369|145.965315
50|145.968364|146.148242
55|146.151291|146.331169
58|146.334218|146.513949
55|146.516961|146.697502
50|146.700627|146.871596
43|146.890827|147.071642
50|147.074654|147.249362
55|147.252303|147.426043
58|147.429019|147.606299
55|147.609311|147.793824
58|147.797029|147.991336
48|147.994625|148.187828
55|148.191075|148.382467
60|148.385672|148.574713
63|148.577878|148.763479
60|148.766604|148.953596
55|148.956801|149.146299
41|149.149504|149.336153
48|149.339278|149.520758
53|149.523845|149.710045
57|149.713250|149.905895
53|149.909185|150.101555
57|150.104801|150.279896
46|150.299633|150.489221
53|150.492426|150.675604
58|150.678653|150.856189
62|150.859201|151.036266
46|151.039242|151.218368
53|151.221493|151.409806
43|151.413053|151.608666
50|151.611955|151.803059
55|151.806264|151.844238
58|151.994821|152.185746
55|152.189036|152.394784
58|152.398407|152.636618
48|152.640650|152.858066
55|152.861587|153.065716
60|153.069140|153.280337
63|153.284014|153.509658
60|153.513565|153.744033
55|153.747940|153.980938
41|153.985105|154.235105
48|154.239342|154.490328
53|154.494639|154.753324
57|154.758132|155.719649
43|155.725463|156.265981
50|156.270367|156.824780
57|156.829682|157.442834
58|157.448648|160.724668
