43,0,0.413194,6
50,0.416666,0.829861,7
58,0.833333,1.246527,10
50,1.249999,1.444444,6
58,1.666666,2.07986,10
50,2.083333,2.496527,6
58,2.499999,2.913193,10
50,2.916665,3.328124,8
43,3.333332,3.764491,6
50,3.768114,4.199274,7
58,4.202897,4.634056,10
50,4.637679,4.730071,6
58,5.072462,5.503621,10
50,5.507244,5.938404,6
55,5.942027,6.373186,8
58,6.376809,6.806157,10
48,6.811592,7.240991,6
55,7.244615,7.681608,7
63,7.685284,8.133708,10
55,8.137555,8.637377,6
60,8.641763,9.163692,8
63,9.168078,9.63931,10
41,9.643098,10.120293,6
48,10.124024,10.522516,7
57,10.525565,10.872911,10
48,10.875785,11.246947,6
57,11.249923,11.619736,10
48,11.622941,11.998127,6
57,12.00175,12.379975,10
46,12.498076,12.945099,6
53,12.949563,13.51177,7
58,13.51677,13.894258,10
50,14.160119,14.796274,6
54,14.239766,14.796274,8
60,14.319553,14.796274,9
43,17.085813,17.514548,6
50,17.51802,17.902567,7
58,17.905732,18.292113,10
50,18.295537,18.699786,6
58,18.703164,19.096209,10
50,19.099374,19.475956,8
43,19.47912,19.866337,6
50,19.86967,20.252734,7
58,20.25582,20.623432,10
48,20.626557,21.011325,6
55,21.014658,21.398072,7
60,21.401197,21.77816,10
55,21.781449,22.167886,7
60,22.171051,22.547257,9
63,22.550421,22.934208,10
41,22.937455,23.31067,6
48,23.313795,23.68567,7
57,23.688795,24.066923,10
46,24.070128,24.454898,6
53,24.458188,24.849635,10
45,24.852924,25.244371,7
43,25.247661,25.638745,6
50,25.641991,26.021159,7
58,26.024324,26.397702,10
50,26.400867,26.783051,6
58,26.786298,27.170689,10
50,27.173814,27.540599,8
43,27.543647,27.908375,6
50,27.9115,28.291928,7
58,28.295218,28.677171,10
48,28.680336,29.051342,6
55,29.054428,29.423495,7
63,29.426659,29.811658,10
55,29.814948,30.216619,6
60,30.219908,30.601454,8
63,30.604579,30.971364,10
41,30.974412,31.345553,6
48,31.348758,31.737542,7
57,31.740707,32.117876,10
46,32.121081,32.52808,6
53,32.531552,32.944747,10
45,32.948219,33.364626,7
43,33.368004,33.754484,6
50,33.757689,34.143378,7
58,34.146583,34.531383,10
48,34.534717,34.931293,6
55,34.934583,35.331414,7
63,35.334661,35.724271,10
41,35.727605,36.113902,6
48,36.117107,36.501552,7
57,36.504757,36.89272,10
46,36.896098,37.281446,6
53,37.284736,37.652979,10
45,37.656066,38.030427,7
43,38.033674,38.412175,6
50,38.415422,38.789877,7
58,38.792889,39.15732,10
45,39.160445,39.53232,6
51,39.535445,39.911847,9
55,39.915052,40.296462,10
50,40.299667,40.681077,6
57,40.684282,41.065692,7
66,41.068897,41.450307,10
43,41.453512,41.830094,6
50,41.833258,42.206669,7
58,42.209681,42.576408,10
48,42.579573,42.939817,6
55,42.942903,43.317377,7
63,43.320426,43.689744,10
41,43.692909,44.069491,6
48,44.072655,44.449237,7
57,44.452402,44.837686,10
46,44.84102,45.216741,6
53,45.219866,45.596448,10
45,45.599613,45.976195,7
43,45.979359,46.360769,6
50,46.363974,46.745384,7
58,46.748589,47.129999,10
48,47.133204,47.514614,6
55,47.517819,47.899229,7
63,47.902434,48.283844,10
41,48.287049,48.71635,6
48,48.719872,49.113939,7
57,49.117144,49.498554,9
43,49.501759,49.690861,6
50,49.694066,49.883169,7
55,49.886374,50.075476,10
58,50.078681,50.267784,9
55,50.270989,50.460091,8
50,50.463296,50.652399,7
43,50.655604,50.842313,6
50,50.845477,51.034888,7
55,51.038135,51.222278,10
58,51.225327,51.406056,9
55,51.409143,51.59546,7
58,51.598625,51.7848,9
48,51.787925,51.97406,6
55,51.977224,52.166194,7
60,52.16944,52.36048,8
63,52.363645,52.547047,9
60,52.550134,52.733276,8
55,52.73644,52.924467,7
41,52.927672,53.112742,6
48,53.115791,53.296934,7
53,53.299983,53.480695,9
57,53.48382,53.669267,10
53,53.672472,53.864634,8
48,53.867881,54.063508,7
46,54.066842,54.261525,6
53,54.264772,54.452575,7
58,54.455661,54.638184,9
62,54.641309,54.82553,10
46,54.828617,55.012066,6
53,55.015191,55.199902,10
43,55.203066,55.38988,6
50,55.392966,55.573158,7
55,55.57617,55.75451,10
58,55.757597,55.940216,9
55,55.943341,56.128212,7
58,56.131417,56.324078,9
48,56.327368,56.521446,6
55,56.524736,56.717213,7
60,56.720459,56.906848,8
63,56.910053,57.111617,9
60,57.115139,57.322764,8
55,57.326285,57.541833,7
41,57.545679,57.77757,6
48,57.781602,58.022855,7
53,58.027093,58.279625,9
57,58.283936,59.003399,10
43,59.051951,59.489937,6
50,59.49356,59.925678,7
58,59.929355,60.368076,10
62,60.371863,60.832106,6
67,60.836012,61.313085,8
70,61.317251,61.819031,9
