65|2.647056|3.044114|0
67|3.088232|3.485290|0
69|3.529408|4.323525|0
69|4.411760|4.808818|0
72|4.852936|5.249994|0
74|5.294112|6.088229|0
74|6.176464|6.573522|0
81|6.617640|7.014698|0
79|7.058816|7.455874|0
77|7.499992|7.897050|0
77|7.941168|8.338226|0
74|8.382344|8.779402|0
72|8.823520|10.411754|0
74|10.588224|10.985282|0
72|11.029400|11.426458|0
72|11.470576|11.867634|0
69|11.911752|12.308810|0
67|12.352928|12.749986|0
65|12.794104|13.191162|0
62|13.235280|13.632338|0
65|13.676456|14.073514|0
67|14.117632|16.499982|0
65|16.764688|17.161746|0
67|17.205864|17.602922|0
69|17.647040|18.441157|0
69|18.529392|18.926450|0
72|18.970568|19.367626|0
74|19.411744|20.205861|0
74|20.294096|20.691154|0
81|20.735272|21.132330|0
79|21.176448|21.573506|0
77|21.617624|22.014682|0
77|22.058800|22.455858|0
79|22.499976|22.897034|0
77|22.941152|24.529386|0
72|24.705856|25.499973|0
72|25.588208|25.985266|0
69|26.029384|26.426442|0
76|26.470560|26.867618|0
77|26.911736|27.308794|0
65|27.352912|27.749970|0
67|27.794088|28.191146|0
69|28.235264|29.823498|0
67|29.999968|31.191143|0
65|31.323496|31.720554|0
65|31.764672|34.941139|0
69|38.823488|39.617605|0
69|39.705840|40.102898|0
67|40.147016|40.544074|0
69|40.588192|41.382309|0
69|42.352896|42.749954|0
72|42.794072|43.191130|0
69|43.235248|43.632306|0
67|43.676424|44.073482|0
69|44.117600|45.705834|0
65|45.882304|46.676421|0
65|46.764656|47.161714|0
67|47.205832|47.602890|0
69|47.647008|48.044066|0
72|48.088184|48.485242|0
69|48.529360|49.323477|0
67|49.411712|50.205829|0
67|50.294064|50.691122|0
65|50.735240|51.132298|0
67|51.176416|51.970533|0
69|52.941120|53.735237|0
72|53.823472|54.220530|0
69|54.264648|54.661706|0
74|54.705824|55.102882|0
72|55.147000|56.338175|0
74|56.470528|56.867586|0
72|56.911704|57.308762|0
72|57.352880|57.749938|0
69|57.794056|58.191114|0
72|58.235232|59.426407|0
60|59.558760|59.955818|0
69|59.999936|60.794053|0
67|60.882288|61.279346|0
69|61.323464|61.720522|0
72|61.764640|62.558757|0
69|62.646992|63.044050|0
67|63.088168|63.485226|0
67|63.529344|64.323461|0
67|64.411696|64.808754|0
65|64.852872|65.249930|0
67|65.294048|66.088165|0
65|66.176400|66.573458|0
72|66.617576|67.014634|0
69|67.058752|67.852869|0
69|67.941104|68.338162|0
67|68.382280|68.779338|0
69|68.823456|69.617573|0
69|70.588160|70.985218|0
72|71.029336|71.426394|0
69|71.470512|71.867570|0
67|71.911688|72.308746|0
69|72.352864|73.941098|0
65|74.117568|74.911685|0
65|74.999920|75.396978|0
67|75.441096|75.838154|0
69|75.882272|76.279330|0
72|76.323448|76.720506|0
69|76.764624|77.558741|0
67|77.646976|78.441093|0
67|78.529328|78.926386|0
65|78.970504|79.367562|0
67|79.411680|80.205797|0
69|81.176384|81.970501|0
72|82.058736|82.455794|0
69|82.499912|82.896970|0
74|82.941088|83.338146|0
72|83.382264|84.573439|0
74|84.705792|85.102850|0
72|85.146968|85.544026|0
72|85.588144|85.985202|0
69|86.029320|86.426378|0
72|86.470496|88.058730|0
69|88.235200|89.029317|0
67|89.117552|89.514610|0
69|89.558728|89.955786|0
72|89.999904|90.794021|0
69|90.882256|91.279314|0
